"Sample ID","Input","Input Type","Protocol Name","Output","Output Type"
"MBSMPL0020-15-3155","3117144 (Assay)","Assay","data transformation","3117144 (OTU)","data item"
"MBSMPL0020-15-3155","3117144 (Extract)","DNA extract","dna sequencing","3117144 (Assay)","Assay"
"MBSMPL0020-15-3155","MBSMPL0020-15-3155","sample from organism","dna extraction","3117144 (Extract)","DNA extract"
"MBSMPL0020-15-3156","3117147 (Assay)","Assay","data transformation","3117147 (OTU)","data item"
"MBSMPL0020-15-3156","3117147 (Extract)","DNA extract","dna sequencing","3117147 (Assay)","Assay"
"MBSMPL0020-15-3156","MBSMPL0020-15-3156","sample from organism","dna extraction","3117147 (Extract)","DNA extract"
"MBSMPL0020-15-3157","3117165 (Assay)","Assay","data transformation","3117165 (OTU)","data item"
"MBSMPL0020-15-3157","3117165 (Extract)","DNA extract","dna sequencing","3117165 (Assay)","Assay"
"MBSMPL0020-15-3157","MBSMPL0020-15-3157","sample from organism","dna extraction","3117165 (Extract)","DNA extract"
"MBSMPL0020-15-3158","3117168 (Assay)","Assay","data transformation","3117168 (OTU)","data item"
"MBSMPL0020-15-3158","3117168 (Extract)","DNA extract","dna sequencing","3117168 (Assay)","Assay"
"MBSMPL0020-15-3158","MBSMPL0020-15-3158","sample from organism","dna extraction","3117168 (Extract)","DNA extract"
"MBSMPL0020-15-3159","3117170 (Assay)","Assay","data transformation","3117170 (OTU)","data item"
"MBSMPL0020-15-3159","3117170 (Extract)","DNA extract","dna sequencing","3117170 (Assay)","Assay"
"MBSMPL0020-15-3159","MBSMPL0020-15-3159","sample from organism","dna extraction","3117170 (Extract)","DNA extract"
"MBSMPL0020-15-316","3100406 (Assay)","Assay","data transformation","3100406 (OTU)","data item"
"MBSMPL0020-15-316","3100406 (Extract)","DNA extract","dna sequencing","3100406 (Assay)","Assay"
"MBSMPL0020-15-316","MBSMPL0020-15-316","sample from organism","dna extraction","3100406 (Extract)","DNA extract"
"MBSMPL0020-15-3160","3117173 (Assay)","Assay","data transformation","3117173 (OTU)","data item"
"MBSMPL0020-15-3160","3117173 (Extract)","DNA extract","dna sequencing","3117173 (Assay)","Assay"
"MBSMPL0020-15-3160","MBSMPL0020-15-3160","sample from organism","dna extraction","3117173 (Extract)","DNA extract"
"MBSMPL0020-15-3161","3117174 (Assay)","Assay","data transformation","3117174 (OTU)","data item"
"MBSMPL0020-15-3161","3117174 (Extract)","DNA extract","dna sequencing","3117174 (Assay)","Assay"
"MBSMPL0020-15-3161","MBSMPL0020-15-3161","sample from organism","dna extraction","3117174 (Extract)","DNA extract"
"MBSMPL0020-15-3162","3117177 (Assay)","Assay","data transformation","3117177 (OTU)","data item"
"MBSMPL0020-15-3162","3117177 (Extract)","DNA extract","dna sequencing","3117177 (Assay)","Assay"
"MBSMPL0020-15-3162","MBSMPL0020-15-3162","sample from organism","dna extraction","3117177 (Extract)","DNA extract"
"MBSMPL0020-15-3163","3117180 (Assay)","Assay","data transformation","3117180 (OTU)","data item"
"MBSMPL0020-15-3163","3117180 (Extract)","DNA extract","dna sequencing","3117180 (Assay)","Assay"
"MBSMPL0020-15-3163","MBSMPL0020-15-3163","sample from organism","dna extraction","3117180 (Extract)","DNA extract"
"MBSMPL0020-15-3164","3117182 (Assay)","Assay","data transformation","3117182 (OTU)","data item"
"MBSMPL0020-15-3164","3117182 (Extract)","DNA extract","dna sequencing","3117182 (Assay)","Assay"
"MBSMPL0020-15-3164","MBSMPL0020-15-3164","sample from organism","dna extraction","3117182 (Extract)","DNA extract"
"MBSMPL0020-15-3165","3117245 (Assay)","Assay","data transformation","3117245 (OTU)","data item"
"MBSMPL0020-15-3165","3117245 (Extract)","DNA extract","dna sequencing","3117245 (Assay)","Assay"
"MBSMPL0020-15-3165","MBSMPL0020-15-3165","sample from organism","dna extraction","3117245 (Extract)","DNA extract"
"MBSMPL0020-15-3166","3117246 (Assay)","Assay","data transformation","3117246 (OTU)","data item"
"MBSMPL0020-15-3166","3117246 (Extract)","DNA extract","dna sequencing","3117246 (Assay)","Assay"
"MBSMPL0020-15-3166","MBSMPL0020-15-3166","sample from organism","dna extraction","3117246 (Extract)","DNA extract"
"MBSMPL0020-15-3167","3117247 (Assay)","Assay","data transformation","3117247 (OTU)","data item"
"MBSMPL0020-15-3167","3117247 (Extract)","DNA extract","dna sequencing","3117247 (Assay)","Assay"
"MBSMPL0020-15-3167","MBSMPL0020-15-3167","sample from organism","dna extraction","3117247 (Extract)","DNA extract"
"MBSMPL0020-15-3168","3117248 (Assay)","Assay","data transformation","3117248 (OTU)","data item"
"MBSMPL0020-15-3168","3117248 (Extract)","DNA extract","dna sequencing","3117248 (Assay)","Assay"
"MBSMPL0020-15-3168","MBSMPL0020-15-3168","sample from organism","dna extraction","3117248 (Extract)","DNA extract"
"MBSMPL0020-15-3169","3117249 (Assay)","Assay","data transformation","3117249 (OTU)","data item"
"MBSMPL0020-15-3169","3117249 (Extract)","DNA extract","dna sequencing","3117249 (Assay)","Assay"
"MBSMPL0020-15-3169","MBSMPL0020-15-3169","sample from organism","dna extraction","3117249 (Extract)","DNA extract"
"MBSMPL0020-15-317","3100407 (Assay)","Assay","data transformation","3100407 (OTU)","data item"
"MBSMPL0020-15-317","3100407 (Extract)","DNA extract","dna sequencing","3100407 (Assay)","Assay"
"MBSMPL0020-15-317","MBSMPL0020-15-317","sample from organism","dna extraction","3100407 (Extract)","DNA extract"
"MBSMPL0020-15-3170","3117250 (Assay)","Assay","data transformation","3117250 (OTU)","data item"
"MBSMPL0020-15-3170","3117250 (Extract)","DNA extract","dna sequencing","3117250 (Assay)","Assay"
"MBSMPL0020-15-3170","MBSMPL0020-15-3170","sample from organism","dna extraction","3117250 (Extract)","DNA extract"
"MBSMPL0020-15-3171","3117277 (Assay)","Assay","data transformation","3117277 (OTU)","data item"
"MBSMPL0020-15-3171","3117277 (Extract)","DNA extract","dna sequencing","3117277 (Assay)","Assay"
"MBSMPL0020-15-3171","MBSMPL0020-15-3171","sample from organism","dna extraction","3117277 (Extract)","DNA extract"
"MBSMPL0020-15-3172","3117279 (Assay)","Assay","data transformation","3117279 (OTU)","data item"
"MBSMPL0020-15-3172","3117279 (Extract)","DNA extract","dna sequencing","3117279 (Assay)","Assay"
"MBSMPL0020-15-3172","MBSMPL0020-15-3172","sample from organism","dna extraction","3117279 (Extract)","DNA extract"
"MBSMPL0020-15-3173","3117328 (Assay)","Assay","data transformation","3117328 (OTU)","data item"
"MBSMPL0020-15-3173","3117328 (Extract)","DNA extract","dna sequencing","3117328 (Assay)","Assay"
"MBSMPL0020-15-3173","MBSMPL0020-15-3173","sample from organism","dna extraction","3117328 (Extract)","DNA extract"
"MBSMPL0020-15-3174","3117330 (Assay)","Assay","data transformation","3117330 (OTU)","data item"
"MBSMPL0020-15-3174","3117330 (Extract)","DNA extract","dna sequencing","3117330 (Assay)","Assay"
"MBSMPL0020-15-3174","MBSMPL0020-15-3174","sample from organism","dna extraction","3117330 (Extract)","DNA extract"
"MBSMPL0020-15-3175","3117336 (Assay)","Assay","data transformation","3117336 (OTU)","data item"
"MBSMPL0020-15-3175","3117336 (Extract)","DNA extract","dna sequencing","3117336 (Assay)","Assay"
"MBSMPL0020-15-3175","MBSMPL0020-15-3175","sample from organism","dna extraction","3117336 (Extract)","DNA extract"
"MBSMPL0020-15-3176","3117343 (Assay)","Assay","data transformation","3117343 (OTU)","data item"
"MBSMPL0020-15-3176","3117343 (Extract)","DNA extract","dna sequencing","3117343 (Assay)","Assay"
"MBSMPL0020-15-3176","MBSMPL0020-15-3176","sample from organism","dna extraction","3117343 (Extract)","DNA extract"
"MBSMPL0020-15-3177","3117344 (Assay)","Assay","data transformation","3117344 (OTU)","data item"
"MBSMPL0020-15-3177","3117344 (Extract)","DNA extract","dna sequencing","3117344 (Assay)","Assay"
"MBSMPL0020-15-3177","MBSMPL0020-15-3177","sample from organism","dna extraction","3117344 (Extract)","DNA extract"
"MBSMPL0020-15-3178","3117345 (Assay)","Assay","data transformation","3117345 (OTU)","data item"
"MBSMPL0020-15-3178","3117345 (Extract)","DNA extract","dna sequencing","3117345 (Assay)","Assay"
"MBSMPL0020-15-3178","MBSMPL0020-15-3178","sample from organism","dna extraction","3117345 (Extract)","DNA extract"
"MBSMPL0020-15-3179","3117346 (Assay)","Assay","data transformation","3117346 (OTU)","data item"
"MBSMPL0020-15-3179","3117346 (Extract)","DNA extract","dna sequencing","3117346 (Assay)","Assay"
"MBSMPL0020-15-3179","MBSMPL0020-15-3179","sample from organism","dna extraction","3117346 (Extract)","DNA extract"
"MBSMPL0020-15-318","3100408 (Assay)","Assay","data transformation","3100408 (OTU)","data item"
"MBSMPL0020-15-318","3100408 (Extract)","DNA extract","dna sequencing","3100408 (Assay)","Assay"
"MBSMPL0020-15-318","MBSMPL0020-15-318","sample from organism","dna extraction","3100408 (Extract)","DNA extract"
"MBSMPL0020-15-3180","3117347 (Assay)","Assay","data transformation","3117347 (OTU)","data item"
"MBSMPL0020-15-3180","3117347 (Extract)","DNA extract","dna sequencing","3117347 (Assay)","Assay"
"MBSMPL0020-15-3180","MBSMPL0020-15-3180","sample from organism","dna extraction","3117347 (Extract)","DNA extract"
"MBSMPL0020-15-3181","3117348 (Assay)","Assay","data transformation","3117348 (OTU)","data item"
"MBSMPL0020-15-3181","3117348 (Extract)","DNA extract","dna sequencing","3117348 (Assay)","Assay"
"MBSMPL0020-15-3181","MBSMPL0020-15-3181","sample from organism","dna extraction","3117348 (Extract)","DNA extract"
"MBSMPL0020-15-3182","3117349 (Assay)","Assay","data transformation","3117349 (OTU)","data item"
"MBSMPL0020-15-3182","3117349 (Extract)","DNA extract","dna sequencing","3117349 (Assay)","Assay"
"MBSMPL0020-15-3182","MBSMPL0020-15-3182","sample from organism","dna extraction","3117349 (Extract)","DNA extract"
"MBSMPL0020-15-3183","3117351 (Assay)","Assay","data transformation","3117351 (OTU)","data item"
"MBSMPL0020-15-3183","3117351 (Extract)","DNA extract","dna sequencing","3117351 (Assay)","Assay"
"MBSMPL0020-15-3183","MBSMPL0020-15-3183","sample from organism","dna extraction","3117351 (Extract)","DNA extract"
"MBSMPL0020-15-3184","3117353 (Assay)","Assay","data transformation","3117353 (OTU)","data item"
"MBSMPL0020-15-3184","3117353 (Extract)","DNA extract","dna sequencing","3117353 (Assay)","Assay"
"MBSMPL0020-15-3184","MBSMPL0020-15-3184","sample from organism","dna extraction","3117353 (Extract)","DNA extract"
"MBSMPL0020-15-3185","3117354 (Assay)","Assay","data transformation","3117354 (OTU)","data item"
"MBSMPL0020-15-3185","3117354 (Extract)","DNA extract","dna sequencing","3117354 (Assay)","Assay"
"MBSMPL0020-15-3185","MBSMPL0020-15-3185","sample from organism","dna extraction","3117354 (Extract)","DNA extract"
"MBSMPL0020-15-3186","3117357 (Assay)","Assay","data transformation","3117357 (OTU)","data item"
"MBSMPL0020-15-3186","3117357 (Extract)","DNA extract","dna sequencing","3117357 (Assay)","Assay"
"MBSMPL0020-15-3186","MBSMPL0020-15-3186","sample from organism","dna extraction","3117357 (Extract)","DNA extract"
"MBSMPL0020-15-3188","3117368 (Assay)","Assay","data transformation","3117368 (OTU)","data item"
"MBSMPL0020-15-3188","3117368 (Extract)","DNA extract","dna sequencing","3117368 (Assay)","Assay"
"MBSMPL0020-15-3188","MBSMPL0020-15-3188","sample from organism","dna extraction","3117368 (Extract)","DNA extract"
"MBSMPL0020-15-3189","3117378 (Assay)","Assay","data transformation","3117378 (OTU)","data item"
"MBSMPL0020-15-3189","3117378 (Extract)","DNA extract","dna sequencing","3117378 (Assay)","Assay"
"MBSMPL0020-15-3189","MBSMPL0020-15-3189","sample from organism","dna extraction","3117378 (Extract)","DNA extract"
"MBSMPL0020-15-319","3100409 (Assay)","Assay","data transformation","3100409 (OTU)","data item"
"MBSMPL0020-15-319","3100409 (Extract)","DNA extract","dna sequencing","3100409 (Assay)","Assay"
"MBSMPL0020-15-319","MBSMPL0020-15-319","sample from organism","dna extraction","3100409 (Extract)","DNA extract"
"MBSMPL0020-15-3190","3117379 (Assay)","Assay","data transformation","3117379 (OTU)","data item"
"MBSMPL0020-15-3190","3117379 (Extract)","DNA extract","dna sequencing","3117379 (Assay)","Assay"
"MBSMPL0020-15-3190","MBSMPL0020-15-3190","sample from organism","dna extraction","3117379 (Extract)","DNA extract"
"MBSMPL0020-15-3191","3117380 (Assay)","Assay","data transformation","3117380 (OTU)","data item"
"MBSMPL0020-15-3191","3117380 (Extract)","DNA extract","dna sequencing","3117380 (Assay)","Assay"
"MBSMPL0020-15-3191","MBSMPL0020-15-3191","sample from organism","dna extraction","3117380 (Extract)","DNA extract"
"MBSMPL0020-15-3192","3117381 (Assay)","Assay","data transformation","3117381 (OTU)","data item"
"MBSMPL0020-15-3192","3117381 (Extract)","DNA extract","dna sequencing","3117381 (Assay)","Assay"
"MBSMPL0020-15-3192","MBSMPL0020-15-3192","sample from organism","dna extraction","3117381 (Extract)","DNA extract"
"MBSMPL0020-15-3193","3117382 (Assay)","Assay","data transformation","3117382 (OTU)","data item"
"MBSMPL0020-15-3193","3117382 (Extract)","DNA extract","dna sequencing","3117382 (Assay)","Assay"
"MBSMPL0020-15-3193","MBSMPL0020-15-3193","sample from organism","dna extraction","3117382 (Extract)","DNA extract"
"MBSMPL0020-15-3194","3117383 (Assay)","Assay","data transformation","3117383 (OTU)","data item"
"MBSMPL0020-15-3194","3117383 (Extract)","DNA extract","dna sequencing","3117383 (Assay)","Assay"
"MBSMPL0020-15-3194","MBSMPL0020-15-3194","sample from organism","dna extraction","3117383 (Extract)","DNA extract"
"MBSMPL0020-15-3195","3117397 (Assay)","Assay","data transformation","3117397 (OTU)","data item"
"MBSMPL0020-15-3195","3117397 (Extract)","DNA extract","dna sequencing","3117397 (Assay)","Assay"
"MBSMPL0020-15-3195","MBSMPL0020-15-3195","sample from organism","dna extraction","3117397 (Extract)","DNA extract"
"MBSMPL0020-15-3196","3117399 (Assay)","Assay","data transformation","3117399 (OTU)","data item"
"MBSMPL0020-15-3196","3117399 (Extract)","DNA extract","dna sequencing","3117399 (Assay)","Assay"
"MBSMPL0020-15-3196","MBSMPL0020-15-3196","sample from organism","dna extraction","3117399 (Extract)","DNA extract"
"MBSMPL0020-15-3197","3117401 (Assay)","Assay","data transformation","3117401 (OTU)","data item"
"MBSMPL0020-15-3197","3117401 (Extract)","DNA extract","dna sequencing","3117401 (Assay)","Assay"
"MBSMPL0020-15-3197","MBSMPL0020-15-3197","sample from organism","dna extraction","3117401 (Extract)","DNA extract"
"MBSMPL0020-15-3198","3117415 (Assay)","Assay","data transformation","3117415 (OTU)","data item"
"MBSMPL0020-15-3198","3117415 (Extract)","DNA extract","dna sequencing","3117415 (Assay)","Assay"
"MBSMPL0020-15-3198","MBSMPL0020-15-3198","sample from organism","dna extraction","3117415 (Extract)","DNA extract"
"MBSMPL0020-15-3199","3117427 (Assay)","Assay","data transformation","3117427 (OTU)","data item"
"MBSMPL0020-15-3199","3117427 (Extract)","DNA extract","dna sequencing","3117427 (Assay)","Assay"
"MBSMPL0020-15-3199","MBSMPL0020-15-3199","sample from organism","dna extraction","3117427 (Extract)","DNA extract"
"MBSMPL0020-15-320","3100410 (Assay)","Assay","data transformation","3100410 (OTU)","data item"
"MBSMPL0020-15-320","3100410 (Extract)","DNA extract","dna sequencing","3100410 (Assay)","Assay"
"MBSMPL0020-15-320","MBSMPL0020-15-320","sample from organism","dna extraction","3100410 (Extract)","DNA extract"
"MBSMPL0020-15-3200","3117429 (Assay)","Assay","data transformation","3117429 (OTU)","data item"
"MBSMPL0020-15-3200","3117429 (Extract)","DNA extract","dna sequencing","3117429 (Assay)","Assay"
"MBSMPL0020-15-3200","MBSMPL0020-15-3200","sample from organism","dna extraction","3117429 (Extract)","DNA extract"
"MBSMPL0020-15-3201","3117434 (Assay)","Assay","data transformation","3117434 (OTU)","data item"
"MBSMPL0020-15-3201","3117434 (Extract)","DNA extract","dna sequencing","3117434 (Assay)","Assay"
"MBSMPL0020-15-3201","MBSMPL0020-15-3201","sample from organism","dna extraction","3117434 (Extract)","DNA extract"
"MBSMPL0020-15-3202","3117438 (Assay)","Assay","data transformation","3117438 (OTU)","data item"
"MBSMPL0020-15-3202","3117438 (Extract)","DNA extract","dna sequencing","3117438 (Assay)","Assay"
"MBSMPL0020-15-3202","MBSMPL0020-15-3202","sample from organism","dna extraction","3117438 (Extract)","DNA extract"
"MBSMPL0020-15-3203","3117441 (Assay)","Assay","data transformation","3117441 (OTU)","data item"
"MBSMPL0020-15-3203","3117441 (Extract)","DNA extract","dna sequencing","3117441 (Assay)","Assay"
"MBSMPL0020-15-3203","MBSMPL0020-15-3203","sample from organism","dna extraction","3117441 (Extract)","DNA extract"
"MBSMPL0020-15-3204","3117453 (Assay)","Assay","data transformation","3117453 (OTU)","data item"
"MBSMPL0020-15-3204","3117453 (Extract)","DNA extract","dna sequencing","3117453 (Assay)","Assay"
"MBSMPL0020-15-3204","MBSMPL0020-15-3204","sample from organism","dna extraction","3117453 (Extract)","DNA extract"
"MBSMPL0020-15-3205","3117461 (Assay)","Assay","data transformation","3117461 (OTU)","data item"
"MBSMPL0020-15-3205","3117461 (Extract)","DNA extract","dna sequencing","3117461 (Assay)","Assay"
"MBSMPL0020-15-3205","MBSMPL0020-15-3205","sample from organism","dna extraction","3117461 (Extract)","DNA extract"
"MBSMPL0020-15-3206","3117465 (Assay)","Assay","data transformation","3117465 (OTU)","data item"
"MBSMPL0020-15-3206","3117465 (Extract)","DNA extract","dna sequencing","3117465 (Assay)","Assay"
"MBSMPL0020-15-3206","MBSMPL0020-15-3206","sample from organism","dna extraction","3117465 (Extract)","DNA extract"
"MBSMPL0020-15-3207","3117466 (Assay)","Assay","data transformation","3117466 (OTU)","data item"
"MBSMPL0020-15-3207","3117466 (Extract)","DNA extract","dna sequencing","3117466 (Assay)","Assay"
"MBSMPL0020-15-3207","MBSMPL0020-15-3207","sample from organism","dna extraction","3117466 (Extract)","DNA extract"
