fips,65yrs,minority,black,hispanic,population,perc_65yrs,perc_minority,perc_black,perc_hispanic,poverty,perc_poverty,income,risk_flu,perc_rural_pop,perc_urban_pop,case0,case1,case2,case3,case4,case5,case6,case7,case8,case9,case10,case11,case12,case13,case14,case15,case16,case17,case18,case19,case20,case21,case22,case23,case24,case25,case26,case27,case28,case29,case30,case31,case32,case33,case34,case35,death0,death1,death2,death3,death4,death5,death6,death7,death8,death9,death10,death11,death12,death13,death14,death15,death16,death17,death18,death19,death20,death21,death22,death23,death24,death25,death26,death27,death28,death29,death30,death31,death32,death33,death34,death35,total_case,total_death
54105,1213,135,26,51,5821,0.20838299999999998,0.023191999999999997,0.0044670000000000005,0.008761,1086,18.7,44837,-0.97695,100.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,8.0,8.0,13.0,15.0,3.0,6.0,18.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,134,1
54107,17464,3186,1034,1018,83518,0.209105,0.038147,0.012381,0.012189,12449,15.0,45278,-0.636,26.8,73.2,7.0,11.0,11.0,7.0,5.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,18.0,45.0,65.0,19.0,18.0,13.0,11.0,30.0,14.0,16.0,16.0,9.0,17.0,15.0,20.0,26.0,60.0,60.0,143.0,282.0,542.0,540.0,458.0,480.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,4.0,3066,23
54109,4486,479,148,151,20394,0.219967,0.023487,0.0072569999999999996,0.007404000000000001,4969,24.1,35460,-0.59929,88.9,11.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,6.0,10.0,15.0,5.0,15.0,5.0,5.0,20.0,18.0,15.0,7.0,27.0,77.0,91.0,85.0,79.0,102.0,121.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,864,11
55001,6098,1255,595,845,20220,0.301583,0.062067,0.029426,0.04179,2924,15.3,43000,-0.93948,100.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,12.0,10.0,14.0,9.0,9.0,16.0,9.0,4.0,10.0,31.0,21.0,32.0,35.0,49.0,21.0,55.0,129.0,135.0,143.0,129.0,133.0,82.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1208,11
55003,3151,2520,83,472,15562,0.20248,0.161933,0.005334,0.030330000000000003,2356,15.8,44627,-0.8755299999999999,54.9,45.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,5.0,5.0,6.0,0.0,4.0,3.0,1.0,15.0,46.0,51.0,38.0,26.0,54.0,42.0,89.0,107.0,81.0,96.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,826,10
55005,10213,2148,711,1175,45244,0.22573200000000002,0.047476,0.015715,0.02597,5482,12.3,50344,-0.7522399999999999,65.9,34.1,1.0,5.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,3.0,4.0,7.0,3.0,2.0,7.0,26.0,30.0,154.0,38.0,32.0,30.0,18.0,14.0,10.0,16.0,45.0,60.0,82.0,132.0,272.0,311.0,523.0,605.0,826.0,352.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,9.0,11.0,6.0,5.0,0.0,3920,47
55007,4245,2201,94,338,15036,0.28232199999999996,0.14638199999999998,0.006252000000000001,0.022479,2103,14.2,53637,-0.96611,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,3.0,4.0,9.0,9.0,3.0,8.0,14.0,12.0,21.0,26.0,22.0,21.0,46.0,63.0,116.0,126.0,106.0,63.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,5.0,766,16
55009,40806,32293,7874,23906,264542,0.154251,0.122071,0.029764999999999996,0.09036799999999999,21944,8.6,62097,-0.41572,14.5,85.5,24.0,36.0,144.0,516.0,552.0,562.0,236.0,168.0,80.0,56.0,84.0,114.0,205.0,220.0,200.0,265.0,273.0,227.0,278.0,229.0,437.0,413.0,468.0,579.0,1034.0,1378.0,1620.0,1311.0,1139.0,1876.0,1760.0,1797.0,1946.0,1352.0,1483.0,1313.0,0.0,1.0,1.0,0.0,5.0,15.0,4.0,11.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,8.0,11.0,10.0,12.0,13.0,0.0,3.0,8.0,12.0,15.0,24457,158
55011,2967,349,78,303,13031,0.227688,0.026782,0.005986,0.023252000000000002,1142,8.8,59087,-0.86979,100.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,7.0,16.0,5.0,2.0,4.0,4.0,9.0,29.0,11.0,18.0,20.0,18.0,18.0,23.0,52.0,88.0,103.0,122.0,152.0,86.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,879,5
55013,4528,1313,125,308,15414,0.293759,0.08518200000000001,0.00811,0.019982,1628,10.7,55295,-0.8938,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,5.0,8.0,5.0,6.0,7.0,8.0,20.0,46.0,72.0,31.0,25.0,19.0,45.0,37.0,61.0,142.0,156.0,117.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,926,15
55015,7862,2664,425,2278,50089,0.156961,0.053185,0.008485,0.045479,2623,5.3,72645,-0.79391,27.5,72.5,3.0,1.0,1.0,2.0,9.0,19.0,21.0,13.0,7.0,3.0,7.0,4.0,7.0,20.0,34.0,33.0,30.0,32.0,67.0,74.0,51.0,53.0,83.0,94.0,186.0,251.0,367.0,341.0,361.0,456.0,256.0,347.0,391.0,372.0,242.0,181.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,0.0,3.0,4468,29
55017,11916,3404,1146,1199,64658,0.184293,0.052646000000000005,0.017724,0.018544,6925,11.3,59528,-0.62083,46.1,53.9,14.0,4.0,3.0,0.0,3.0,6.0,10.0,9.0,8.0,2.0,5.0,4.0,15.0,17.0,33.0,19.0,37.0,21.0,18.0,39.0,27.0,49.0,34.0,33.0,57.0,56.0,108.0,157.0,230.0,413.0,546.0,775.0,727.0,740.0,367.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,10.0,4.0,6.0,9.0,5.0,5.0,5265,57
55019,5925,1005,208,1796,34774,0.17038599999999998,0.028901,0.005981,0.051648,4052,11.9,55245,-0.7770100000000001,91.7,8.3,6.0,1.0,7.0,5.0,1.0,4.0,2.0,2.0,3.0,11.0,8.0,8.0,11.0,17.0,13.0,33.0,24.0,17.0,10.0,12.0,29.0,15.0,18.0,26.0,37.0,64.0,86.0,62.0,91.0,237.0,218.0,289.0,379.0,313.0,233.0,236.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,2.0,1.0,9.0,4.0,7.0,2540,47
55021,10579,2681,998,2101,57532,0.18388,0.0466,0.017347,0.036519,4255,7.6,65435,-0.73439,60.7,39.3,18.0,6.0,3.0,0.0,2.0,3.0,4.0,1.0,7.0,0.0,12.0,8.0,15.0,15.0,22.0,34.0,37.0,32.0,26.0,42.0,27.0,35.0,28.0,41.0,75.0,110.0,185.0,268.0,265.0,420.0,310.0,341.0,398.0,480.0,347.0,235.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,3877,14
55023,3867,729,361,285,16131,0.239725,0.045192,0.022379,0.017668,2007,12.9,49200,-0.8567799999999999,62.4,37.6,1.0,2.0,0.0,0.0,1.0,13.0,5.0,3.0,1.0,0.0,0.0,3.0,3.0,9.0,4.0,2.0,4.0,6.0,17.0,10.0,10.0,8.0,16.0,7.0,14.0,21.0,34.0,43.0,47.0,36.0,61.0,113.0,157.0,162.0,402.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,1425,9
55025,77771,82447,30243,35763,546695,0.142257,0.15081,0.05532,0.06541699999999999,57062,10.8,71789,-0.42782,12.3,87.7,269.0,58.0,31.0,43.0,32.0,32.0,54.0,75.0,131.0,89.0,119.0,130.0,467.0,773.0,581.0,552.0,345.0,331.0,380.0,291.0,270.0,334.0,574.0,1428.0,1246.0,853.0,851.0,901.0,1056.0,2072.0,2050.0,2466.0,3081.0,3380.0,2274.0,2249.0,11.0,8.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,5.0,15.0,5.0,24.0,30001,107
55027,15996,5069,2939,4435,87839,0.182106,0.057708,0.033458999999999996,0.05049,7283,8.9,63608,-0.5358,48.6,51.4,14.0,4.0,1.0,4.0,15.0,17.0,38.0,56.0,66.0,180.0,28.0,11.0,16.0,28.0,33.0,46.0,52.0,66.0,133.0,112.0,81.0,119.0,129.0,140.0,184.0,233.0,331.0,342.0,412.0,920.0,1058.0,988.0,986.0,1167.0,659.0,714.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,5.0,1.0,1.0,5.0,7.0,12.0,6.0,6.0,13.0,5.0,13.0,9484,88
55029,8437,1004,220,958,27668,0.304937,0.036287,0.007951,0.034625,2289,8.4,61221,-0.8294600000000001,69.0,31.0,2.0,7.0,0.0,1.0,4.0,6.0,13.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,9.0,20.0,9.0,3.0,18.0,12.0,8.0,5.0,16.0,32.0,58.0,80.0,99.0,83.0,88.0,192.0,218.0,240.0,216.0,167.0,73.0,104.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1802,12
55031,8288,3187,541,730,43150,0.192074,0.07385900000000001,0.012537999999999999,0.016918,4902,11.7,50637,-0.72918,38.8,61.2,7.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,2.0,17.0,17.0,18.0,15.0,33.0,50.0,46.0,20.0,11.0,31.0,39.0,57.0,65.0,99.0,77.0,56.0,72.0,101.0,195.0,263.0,419.0,382.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2530,12
55033,7298,2667,402,933,45368,0.16086199999999998,0.058786,0.008860999999999999,0.020565,5213,12.5,57506,-0.71048,59.3,40.7,5.0,4.0,0.0,0.0,1.0,4.0,7.0,0.0,3.0,3.0,2.0,0.0,7.0,6.0,12.0,9.0,22.0,20.0,17.0,17.0,14.0,20.0,16.0,48.0,114.0,147.0,175.0,94.0,60.0,194.0,201.0,377.0,353.0,443.0,481.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,3142,15
55035,16958,8681,1283,2781,104646,0.162051,0.08295599999999999,0.01226,0.026575,12906,12.9,60111,-0.65103,23.0,77.0,16.0,5.0,1.0,2.0,10.0,20.0,11.0,28.0,15.0,13.0,11.0,24.0,38.0,85.0,53.0,56.0,45.0,52.0,89.0,80.0,52.0,84.0,115.0,266.0,356.0,313.0,260.0,241.0,217.0,533.0,791.0,1066.0,773.0,1463.0,592.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,6.0,6.0,10.0,11.0,14.0,4.0,7.0,8318,70
55037,1162,156,19,44,4295,0.270547,0.036321,0.004424,0.010244,506,11.9,53188,-0.9983299999999999,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,7.0,3.0,6.0,6.0,11.0,17.0,31.0,21.0,19.0,20.0,69.0,15.0,24.0,28.0,30.0,13.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,378,12
55039,19652,6391,2293,5588,103403,0.190053,0.06180700000000001,0.022175,0.054041,9513,9.5,59428,-0.61397,35.1,64.9,30.0,22.0,10.0,5.0,6.0,13.0,38.0,34.0,45.0,30.0,26.0,27.0,21.0,11.0,56.0,53.0,53.0,65.0,90.0,122.0,148.0,176.0,160.0,164.0,301.0,307.0,402.0,383.0,577.0,878.0,898.0,1078.0,1022.0,946.0,424.0,901.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,7.0,4.0,4.0,7.0,13.0,4.0,9638,60
55041,2078,1846,120,238,9004,0.23078600000000002,0.20501999999999998,0.013327,0.026432999999999998,1294,14.7,45156,-1.00048,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,17.0,5.0,1.0,1.0,3.0,1.0,9.0,2.0,7.0,2.0,0.0,1.0,4.0,13.0,26.0,44.0,60.0,62.0,61.0,30.0,32.0,66.0,62.0,85.0,74.0,54.0,30.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,804,21
55043,9079,1849,787,933,51439,0.1765,0.035945,0.0153,0.018137999999999998,6595,14.0,57328,-0.69072,64.5,35.5,2.0,3.0,10.0,13.0,15.0,24.0,5.0,9.0,14.0,3.0,8.0,18.0,21.0,27.0,26.0,45.0,39.0,38.0,32.0,39.0,28.0,13.0,29.0,100.0,221.0,171.0,210.0,223.0,164.0,284.0,267.0,374.0,483.0,396.0,305.0,272.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,5.0,10.0,6.0,6.0,5.0,3.0,3967,67
55045,7118,1168,292,1158,36960,0.19258699999999998,0.031602,0.0079,0.031331,2794,7.7,63160,-0.73225,60.2,39.8,8.0,1.0,0.0,2.0,2.0,20.0,8.0,11.0,14.0,5.0,4.0,4.0,6.0,9.0,12.0,8.0,5.0,6.0,33.0,52.0,37.0,18.0,17.0,58.0,89.0,56.0,97.0,84.0,110.0,148.0,126.0,152.0,155.0,190.0,136.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1900,6
55047,4314,685,207,979,18913,0.22809699999999997,0.036218,0.010945,0.051762999999999997,2064,11.0,55512,-0.89466,74.3,25.7,0.0,0.0,1.0,0.0,2.0,4.0,3.0,4.0,5.0,3.0,2.0,0.0,6.0,7.0,5.0,4.0,3.0,3.0,3.0,7.0,12.0,16.0,14.0,24.0,58.0,75.0,87.0,87.0,128.0,227.0,126.0,113.0,174.0,121.0,92.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1513,9
55049,4610,753,182,476,23678,0.194695,0.031802,0.007686,0.020103,1933,8.2,68017,-0.78864,79.9,20.1,3.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,5.0,0.0,1.0,2.0,10.0,7.0,9.0,5.0,6.0,7.0,16.0,18.0,10.0,11.0,5.0,8.0,13.0,36.0,33.0,63.0,76.0,107.0,129.0,168.0,222.0,220.0,118.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1414,6
55051,1823,227,17,79,5687,0.320556,0.039916,0.002989,0.013890999999999999,733,13.2,44130,-1.0005600000000001,67.8,32.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,15.0,22.0,24.0,3.0,4.0,28.0,15.0,9.0,2.0,4.0,4.0,7.0,3.0,9.0,43.0,56.0,46.0,42.0,37.0,27.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,443,15
55053,3975,2378,451,755,20643,0.19255899999999998,0.115196,0.021848,0.036574,2289,12.0,52919,-0.88454,72.2,27.8,2.0,8.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,3.0,3.0,2.0,1.0,7.0,2.0,1.0,10.0,11.0,2.0,10.0,6.0,1.0,12.0,18.0,38.0,27.0,32.0,52.0,113.0,229.0,259.0,333.0,315.0,211.0,248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1980,5
55055,14975,3415,979,6225,84769,0.17665699999999998,0.040286,0.011549,0.073435,6701,8.1,65831,-0.66415,34.1,65.9,13.0,9.0,5.0,12.0,7.0,4.0,8.0,20.0,26.0,20.0,31.0,17.0,50.0,52.0,78.0,63.0,89.0,46.0,74.0,77.0,111.0,77.0,90.0,68.0,145.0,202.0,219.0,241.0,277.0,499.0,449.0,532.0,713.0,784.0,513.0,502.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,6.0,5.0,1.0,3.0,6.0,3.0,6152,43
55057,5564,1628,671,847,26687,0.20849099999999998,0.061002999999999995,0.025143000000000002,0.031738,3388,13.4,52891,-0.8488399999999999,83.5,16.5,4.0,1.0,5.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,11.0,7.0,23.0,25.0,24.0,15.0,14.0,18.0,24.0,55.0,19.0,48.0,52.0,83.0,66.0,65.0,156.0,107.0,393.0,310.0,208.0,141.0,138.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2065,7
55059,24706,21702,12570,22817,169561,0.145706,0.12798900000000002,0.074133,0.13456500000000002,19819,12.0,65013,-0.3665,10.7,89.3,81.0,82.0,73.0,93.0,192.0,130.0,169.0,163.0,182.0,102.0,76.0,63.0,62.0,106.0,143.0,216.0,296.0,224.0,206.0,112.0,100.0,68.0,100.0,83.0,135.0,219.0,212.0,256.0,322.0,957.0,721.0,965.0,1133.0,1240.0,951.0,930.0,1.0,1.0,4.0,1.0,7.0,1.0,5.0,5.0,7.0,6.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,10.0,10.0,4.0,9.0,16.0,20.0,20.0,11232,165
55061,4276,560,124,692,20434,0.20925900000000003,0.027405000000000002,0.006068,0.033865,1472,7.3,63612,-0.80171,72.3,27.7,0.0,1.0,7.0,2.0,5.0,13.0,2.0,3.0,1.0,2.0,1.0,6.0,11.0,8.0,13.0,13.0,11.0,11.0,20.0,12.0,14.0,13.0,36.0,41.0,120.0,150.0,170.0,104.0,87.0,163.0,151.0,129.0,124.0,145.0,134.0,98.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,5.0,1826,21
55063,19934,10306,1906,2473,118016,0.168909,0.087327,0.01615,0.020955,12334,10.9,60619,-0.68667,16.8,83.2,19.0,6.0,0.0,1.0,3.0,3.0,12.0,4.0,5.0,15.0,42.0,119.0,167.0,114.0,72.0,78.0,65.0,70.0,101.0,63.0,71.0,126.0,156.0,313.0,850.0,515.0,294.0,232.0,202.0,467.0,529.0,846.0,894.0,1093.0,626.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,8.0,2.0,2.0,5.0,2.0,2.0,3.0,4.0,9017,40
55065,3229,424,83,722,16665,0.193759,0.025443,0.00498,0.043324,1860,11.3,60711,-0.84339,100.0,0.0,0.0,3.0,0.0,1.0,2.0,7.0,3.0,2.0,9.0,3.0,11.0,12.0,15.0,8.0,2.0,8.0,12.0,7.0,25.0,39.0,11.0,5.0,1.0,6.0,19.0,55.0,83.0,46.0,50.0,66.0,89.0,96.0,186.0,146.0,73.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1194,4
55067,4739,922,232,407,19189,0.246964,0.048048,0.01209,0.02121,2392,12.7,51334,-0.83755,59.2,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,0.0,1.0,15.0,20.0,17.0,10.0,3.0,8.0,0.0,10.0,28.0,47.0,99.0,152.0,204.0,265.0,217.0,132.0,157.0,117.0,79.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,4.0,5.0,6.0,1.0,5.0,1691,37
55069,6118,944,254,466,27593,0.221723,0.034212,0.009205,0.016888,2862,10.6,56645,-0.7154699999999999,54.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,5.0,7.0,12.0,19.0,9.0,7.0,5.0,2.0,7.0,6.0,16.0,28.0,74.0,88.0,108.0,104.0,244.0,225.0,271.0,309.0,261.0,187.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,5.0,0.0,4.0,7.0,9.0,14.0,2184,49
