"Sample ID","Input","Input Type","Protocol Name","Output","Output Type"
"MBSMPL0020-6-781","ERS1216257 (Extract)","DNA extract","dna sequencing","ERS1216257 (Assay)","Assay"
"MBSMPL0020-6-781","MBSMPL0020-6-781","sample from organism","dna extraction","ERS1216257 (Extract)","DNA extract"
"MBSMPL0020-6-782","ERS1213586 (Assay)","Assay","data transformation","ERS1213586 (OTU)","data item"
"MBSMPL0020-6-782","ERS1213586 (Extract)","DNA extract","dna sequencing","ERS1213586 (Assay)","Assay"
"MBSMPL0020-6-782","MBSMPL0020-6-782","sample from organism","dna extraction","ERS1213586 (Extract)","DNA extract"
"MBSMPL0020-6-783","ERS1213587 (Assay)","Assay","data transformation","ERS1213587 (OTU)","data item"
"MBSMPL0020-6-783","ERS1213587 (Extract)","DNA extract","dna sequencing","ERS1213587 (Assay)","Assay"
"MBSMPL0020-6-783","MBSMPL0020-6-783","sample from organism","dna extraction","ERS1213587 (Extract)","DNA extract"
"MBSMPL0020-6-784","ERS1213588 (Assay)","Assay","data transformation","ERS1213588 (OTU)","data item"
"MBSMPL0020-6-784","ERS1213588 (Extract)","DNA extract","dna sequencing","ERS1213588 (Assay)","Assay"
"MBSMPL0020-6-784","MBSMPL0020-6-784","sample from organism","dna extraction","ERS1213588 (Extract)","DNA extract"
"MBSMPL0020-6-785","ERS1216032 (Assay)","Assay","data transformation","ERS1216032 (OTU)","data item"
"MBSMPL0020-6-785","ERS1216032 (Extract)","DNA extract","dna sequencing","ERS1216032 (Assay)","Assay"
"MBSMPL0020-6-785","MBSMPL0020-6-785","sample from organism","dna extraction","ERS1216032 (Extract)","DNA extract"
"MBSMPL0020-6-786","ERS1216033 (Assay)","Assay","data transformation","ERS1216033 (OTU)","data item"
"MBSMPL0020-6-786","ERS1216033 (Extract)","DNA extract","dna sequencing","ERS1216033 (Assay)","Assay"
"MBSMPL0020-6-786","MBSMPL0020-6-786","sample from organism","dna extraction","ERS1216033 (Extract)","DNA extract"
"MBSMPL0020-6-787","ERS1216034 (Assay)","Assay","data transformation","ERS1216034 (OTU)","data item"
"MBSMPL0020-6-787","ERS1216034 (Extract)","DNA extract","dna sequencing","ERS1216034 (Assay)","Assay"
"MBSMPL0020-6-787","MBSMPL0020-6-787","sample from organism","dna extraction","ERS1216034 (Extract)","DNA extract"
"MBSMPL0020-6-788","ERS1216035 (Assay)","Assay","data transformation","ERS1216035 (OTU)","data item"
"MBSMPL0020-6-788","ERS1216035 (Extract)","DNA extract","dna sequencing","ERS1216035 (Assay)","Assay"
"MBSMPL0020-6-788","MBSMPL0020-6-788","sample from organism","dna extraction","ERS1216035 (Extract)","DNA extract"
"MBSMPL0020-6-789","ERS1216036 (Assay)","Assay","data transformation","ERS1216036 (OTU)","data item"
"MBSMPL0020-6-789","ERS1216036 (Extract)","DNA extract","dna sequencing","ERS1216036 (Assay)","Assay"
"MBSMPL0020-6-789","MBSMPL0020-6-789","sample from organism","dna extraction","ERS1216036 (Extract)","DNA extract"
"MBSMPL0020-6-79","ERS1212559 (Assay)","Assay","data transformation","ERS1212559 (OTU)","data item"
"MBSMPL0020-6-79","ERS1212559 (Extract)","DNA extract","dna sequencing","ERS1212559 (Assay)","Assay"
"MBSMPL0020-6-79","MBSMPL0020-6-79","sample from organism","dna extraction","ERS1212559 (Extract)","DNA extract"
"MBSMPL0020-6-790","ERS1216037 (Assay)","Assay","data transformation","ERS1216037 (OTU)","data item"
"MBSMPL0020-6-790","ERS1216037 (Extract)","DNA extract","dna sequencing","ERS1216037 (Assay)","Assay"
"MBSMPL0020-6-790","MBSMPL0020-6-790","sample from organism","dna extraction","ERS1216037 (Extract)","DNA extract"
"MBSMPL0020-6-791","ERS1216038 (Assay)","Assay","data transformation","ERS1216038 (OTU)","data item"
"MBSMPL0020-6-791","ERS1216038 (Extract)","DNA extract","dna sequencing","ERS1216038 (Assay)","Assay"
"MBSMPL0020-6-791","MBSMPL0020-6-791","sample from organism","dna extraction","ERS1216038 (Extract)","DNA extract"
"MBSMPL0020-6-792","ERS1216039 (Assay)","Assay","data transformation","ERS1216039 (OTU)","data item"
"MBSMPL0020-6-792","ERS1216039 (Extract)","DNA extract","dna sequencing","ERS1216039 (Assay)","Assay"
"MBSMPL0020-6-792","MBSMPL0020-6-792","sample from organism","dna extraction","ERS1216039 (Extract)","DNA extract"
"MBSMPL0020-6-793","ERS1216040 (Assay)","Assay","data transformation","ERS1216040 (OTU)","data item"
"MBSMPL0020-6-793","ERS1216040 (Extract)","DNA extract","dna sequencing","ERS1216040 (Assay)","Assay"
"MBSMPL0020-6-793","MBSMPL0020-6-793","sample from organism","dna extraction","ERS1216040 (Extract)","DNA extract"
"MBSMPL0020-6-794","ERS1215733 (Assay)","Assay","data transformation","ERS1215733 (OTU)","data item"
"MBSMPL0020-6-794","ERS1215733 (Extract)","DNA extract","dna sequencing","ERS1215733 (Assay)","Assay"
"MBSMPL0020-6-794","MBSMPL0020-6-794","sample from organism","dna extraction","ERS1215733 (Extract)","DNA extract"
"MBSMPL0020-6-795","ERS1215734 (Assay)","Assay","data transformation","ERS1215734 (OTU)","data item"
"MBSMPL0020-6-795","ERS1215734 (Extract)","DNA extract","dna sequencing","ERS1215734 (Assay)","Assay"
"MBSMPL0020-6-795","MBSMPL0020-6-795","sample from organism","dna extraction","ERS1215734 (Extract)","DNA extract"
"MBSMPL0020-6-796","ERS1213589 (Assay)","Assay","data transformation","ERS1213589 (OTU)","data item"
"MBSMPL0020-6-796","ERS1213589 (Extract)","DNA extract","dna sequencing","ERS1213589 (Assay)","Assay"
"MBSMPL0020-6-796","MBSMPL0020-6-796","sample from organism","dna extraction","ERS1213589 (Extract)","DNA extract"
"MBSMPL0020-6-797","ERS1216041 (Assay)","Assay","data transformation","ERS1216041 (OTU)","data item"
"MBSMPL0020-6-797","ERS1216041 (Extract)","DNA extract","dna sequencing","ERS1216041 (Assay)","Assay"
"MBSMPL0020-6-797","MBSMPL0020-6-797","sample from organism","dna extraction","ERS1216041 (Extract)","DNA extract"
"MBSMPL0020-6-798","ERS1216042 (Assay)","Assay","data transformation","ERS1216042 (OTU)","data item"
"MBSMPL0020-6-798","ERS1216042 (Extract)","DNA extract","dna sequencing","ERS1216042 (Assay)","Assay"
"MBSMPL0020-6-798","MBSMPL0020-6-798","sample from organism","dna extraction","ERS1216042 (Extract)","DNA extract"
"MBSMPL0020-6-799","ERS1216043 (Assay)","Assay","data transformation","ERS1216043 (OTU)","data item"
"MBSMPL0020-6-799","ERS1216043 (Extract)","DNA extract","dna sequencing","ERS1216043 (Assay)","Assay"
"MBSMPL0020-6-799","MBSMPL0020-6-799","sample from organism","dna extraction","ERS1216043 (Extract)","DNA extract"
"MBSMPL0020-6-8","ERS1212517 (Assay)","Assay","data transformation","ERS1212517 (OTU)","data item"
"MBSMPL0020-6-8","ERS1212517 (Extract)","DNA extract","dna sequencing","ERS1212517 (Assay)","Assay"
"MBSMPL0020-6-8","MBSMPL0020-6-8","sample from organism","dna extraction","ERS1212517 (Extract)","DNA extract"
"MBSMPL0020-6-80","ERS1212560 (Assay)","Assay","data transformation","ERS1212560 (OTU)","data item"
"MBSMPL0020-6-80","ERS1212560 (Extract)","DNA extract","dna sequencing","ERS1212560 (Assay)","Assay"
"MBSMPL0020-6-80","MBSMPL0020-6-80","sample from organism","dna extraction","ERS1212560 (Extract)","DNA extract"
"MBSMPL0020-6-800","ERS1216044 (Assay)","Assay","data transformation","ERS1216044 (OTU)","data item"
"MBSMPL0020-6-800","ERS1216044 (Extract)","DNA extract","dna sequencing","ERS1216044 (Assay)","Assay"
"MBSMPL0020-6-800","MBSMPL0020-6-800","sample from organism","dna extraction","ERS1216044 (Extract)","DNA extract"
"MBSMPL0020-6-801","ERS1216045 (Assay)","Assay","data transformation","ERS1216045 (OTU)","data item"
"MBSMPL0020-6-801","ERS1216045 (Extract)","DNA extract","dna sequencing","ERS1216045 (Assay)","Assay"
"MBSMPL0020-6-801","MBSMPL0020-6-801","sample from organism","dna extraction","ERS1216045 (Extract)","DNA extract"
"MBSMPL0020-6-802","ERS1216046 (Assay)","Assay","data transformation","ERS1216046 (OTU)","data item"
"MBSMPL0020-6-802","ERS1216046 (Extract)","DNA extract","dna sequencing","ERS1216046 (Assay)","Assay"
"MBSMPL0020-6-802","MBSMPL0020-6-802","sample from organism","dna extraction","ERS1216046 (Extract)","DNA extract"
"MBSMPL0020-6-803","ERS1216047 (Assay)","Assay","data transformation","ERS1216047 (OTU)","data item"
"MBSMPL0020-6-803","ERS1216047 (Extract)","DNA extract","dna sequencing","ERS1216047 (Assay)","Assay"
"MBSMPL0020-6-803","MBSMPL0020-6-803","sample from organism","dna extraction","ERS1216047 (Extract)","DNA extract"
"MBSMPL0020-6-804","ERS1216048 (Assay)","Assay","data transformation","ERS1216048 (OTU)","data item"
"MBSMPL0020-6-804","ERS1216048 (Extract)","DNA extract","dna sequencing","ERS1216048 (Assay)","Assay"
"MBSMPL0020-6-804","MBSMPL0020-6-804","sample from organism","dna extraction","ERS1216048 (Extract)","DNA extract"
"MBSMPL0020-6-805","ERS1216049 (Assay)","Assay","data transformation","ERS1216049 (OTU)","data item"
"MBSMPL0020-6-805","ERS1216049 (Extract)","DNA extract","dna sequencing","ERS1216049 (Assay)","Assay"
"MBSMPL0020-6-805","MBSMPL0020-6-805","sample from organism","dna extraction","ERS1216049 (Extract)","DNA extract"
"MBSMPL0020-6-806","ERS1216050 (Assay)","Assay","data transformation","ERS1216050 (OTU)","data item"
"MBSMPL0020-6-806","ERS1216050 (Extract)","DNA extract","dna sequencing","ERS1216050 (Assay)","Assay"
"MBSMPL0020-6-806","MBSMPL0020-6-806","sample from organism","dna extraction","ERS1216050 (Extract)","DNA extract"
"MBSMPL0020-6-807","ERS1216051 (Assay)","Assay","data transformation","ERS1216051 (OTU)","data item"
"MBSMPL0020-6-807","ERS1216051 (Extract)","DNA extract","dna sequencing","ERS1216051 (Assay)","Assay"
"MBSMPL0020-6-807","MBSMPL0020-6-807","sample from organism","dna extraction","ERS1216051 (Extract)","DNA extract"
"MBSMPL0020-6-808","ERS1216052 (Assay)","Assay","data transformation","ERS1216052 (OTU)","data item"
"MBSMPL0020-6-808","ERS1216052 (Extract)","DNA extract","dna sequencing","ERS1216052 (Assay)","Assay"
"MBSMPL0020-6-808","MBSMPL0020-6-808","sample from organism","dna extraction","ERS1216052 (Extract)","DNA extract"
"MBSMPL0020-6-809","ERS1215735 (Assay)","Assay","data transformation","ERS1215735 (OTU)","data item"
"MBSMPL0020-6-809","ERS1215735 (Extract)","DNA extract","dna sequencing","ERS1215735 (Assay)","Assay"
"MBSMPL0020-6-809","MBSMPL0020-6-809","sample from organism","dna extraction","ERS1215735 (Extract)","DNA extract"
"MBSMPL0020-6-81","ERS1212561 (Assay)","Assay","data transformation","ERS1212561 (OTU)","data item"
"MBSMPL0020-6-81","ERS1212561 (Extract)","DNA extract","dna sequencing","ERS1212561 (Assay)","Assay"
"MBSMPL0020-6-81","MBSMPL0020-6-81","sample from organism","dna extraction","ERS1212561 (Extract)","DNA extract"
"MBSMPL0020-6-810","ERS1215736 (Assay)","Assay","data transformation","ERS1215736 (OTU)","data item"
"MBSMPL0020-6-810","ERS1215736 (Extract)","DNA extract","dna sequencing","ERS1215736 (Assay)","Assay"
"MBSMPL0020-6-810","MBSMPL0020-6-810","sample from organism","dna extraction","ERS1215736 (Extract)","DNA extract"
"MBSMPL0020-6-811","ERS1215737 (Assay)","Assay","data transformation","ERS1215737 (OTU)","data item"
"MBSMPL0020-6-811","ERS1215737 (Extract)","DNA extract","dna sequencing","ERS1215737 (Assay)","Assay"
"MBSMPL0020-6-811","MBSMPL0020-6-811","sample from organism","dna extraction","ERS1215737 (Extract)","DNA extract"
"MBSMPL0020-6-812","ERS1213590 (Assay)","Assay","data transformation","ERS1213590 (OTU)","data item"
"MBSMPL0020-6-812","ERS1213590 (Extract)","DNA extract","dna sequencing","ERS1213590 (Assay)","Assay"
"MBSMPL0020-6-812","MBSMPL0020-6-812","sample from organism","dna extraction","ERS1213590 (Extract)","DNA extract"
"MBSMPL0020-6-813","ERS1213591 (Assay)","Assay","data transformation","ERS1213591 (OTU)","data item"
"MBSMPL0020-6-813","ERS1213591 (Extract)","DNA extract","dna sequencing","ERS1213591 (Assay)","Assay"
"MBSMPL0020-6-813","MBSMPL0020-6-813","sample from organism","dna extraction","ERS1213591 (Extract)","DNA extract"
"MBSMPL0020-6-814","ERS1216053 (Assay)","Assay","data transformation","ERS1216053 (OTU)","data item"
"MBSMPL0020-6-814","ERS1216053 (Extract)","DNA extract","dna sequencing","ERS1216053 (Assay)","Assay"
"MBSMPL0020-6-814","MBSMPL0020-6-814","sample from organism","dna extraction","ERS1216053 (Extract)","DNA extract"
"MBSMPL0020-6-815","ERS1216054 (Assay)","Assay","data transformation","ERS1216054 (OTU)","data item"
"MBSMPL0020-6-815","ERS1216054 (Extract)","DNA extract","dna sequencing","ERS1216054 (Assay)","Assay"
"MBSMPL0020-6-815","MBSMPL0020-6-815","sample from organism","dna extraction","ERS1216054 (Extract)","DNA extract"
"MBSMPL0020-6-816","ERS1216055 (Assay)","Assay","data transformation","ERS1216055 (OTU)","data item"
"MBSMPL0020-6-816","ERS1216055 (Extract)","DNA extract","dna sequencing","ERS1216055 (Assay)","Assay"
"MBSMPL0020-6-816","MBSMPL0020-6-816","sample from organism","dna extraction","ERS1216055 (Extract)","DNA extract"
"MBSMPL0020-6-817","ERS1216056 (Assay)","Assay","data transformation","ERS1216056 (OTU)","data item"
"MBSMPL0020-6-817","ERS1216056 (Extract)","DNA extract","dna sequencing","ERS1216056 (Assay)","Assay"
"MBSMPL0020-6-817","MBSMPL0020-6-817","sample from organism","dna extraction","ERS1216056 (Extract)","DNA extract"
"MBSMPL0020-6-818","ERS1216057 (Assay)","Assay","data transformation","ERS1216057 (OTU)","data item"
"MBSMPL0020-6-818","ERS1216057 (Extract)","DNA extract","dna sequencing","ERS1216057 (Assay)","Assay"
"MBSMPL0020-6-818","MBSMPL0020-6-818","sample from organism","dna extraction","ERS1216057 (Extract)","DNA extract"
"MBSMPL0020-6-819","ERS1216058 (Assay)","Assay","data transformation","ERS1216058 (OTU)","data item"
"MBSMPL0020-6-819","ERS1216058 (Extract)","DNA extract","dna sequencing","ERS1216058 (Assay)","Assay"
"MBSMPL0020-6-819","MBSMPL0020-6-819","sample from organism","dna extraction","ERS1216058 (Extract)","DNA extract"
"MBSMPL0020-6-82","ERS1212562 (Assay)","Assay","data transformation","ERS1212562 (OTU)","data item"
"MBSMPL0020-6-82","ERS1212562 (Extract)","DNA extract","dna sequencing","ERS1212562 (Assay)","Assay"
"MBSMPL0020-6-82","MBSMPL0020-6-82","sample from organism","dna extraction","ERS1212562 (Extract)","DNA extract"
"MBSMPL0020-6-820","ERS1216059 (Assay)","Assay","data transformation","ERS1216059 (OTU)","data item"
"MBSMPL0020-6-820","ERS1216059 (Extract)","DNA extract","dna sequencing","ERS1216059 (Assay)","Assay"
"MBSMPL0020-6-820","MBSMPL0020-6-820","sample from organism","dna extraction","ERS1216059 (Extract)","DNA extract"
"MBSMPL0020-6-821","ERS1215738 (Assay)","Assay","data transformation","ERS1215738 (OTU)","data item"
"MBSMPL0020-6-821","ERS1215738 (Extract)","DNA extract","dna sequencing","ERS1215738 (Assay)","Assay"
"MBSMPL0020-6-821","MBSMPL0020-6-821","sample from organism","dna extraction","ERS1215738 (Extract)","DNA extract"
"MBSMPL0020-6-822","ERS1216060 (Assay)","Assay","data transformation","ERS1216060 (OTU)","data item"
"MBSMPL0020-6-822","ERS1216060 (Extract)","DNA extract","dna sequencing","ERS1216060 (Assay)","Assay"
"MBSMPL0020-6-822","MBSMPL0020-6-822","sample from organism","dna extraction","ERS1216060 (Extract)","DNA extract"
"MBSMPL0020-6-823","ERS1216061 (Assay)","Assay","data transformation","ERS1216061 (OTU)","data item"
"MBSMPL0020-6-823","ERS1216061 (Extract)","DNA extract","dna sequencing","ERS1216061 (Assay)","Assay"
"MBSMPL0020-6-823","MBSMPL0020-6-823","sample from organism","dna extraction","ERS1216061 (Extract)","DNA extract"
"MBSMPL0020-6-824","ERS1216062 (Assay)","Assay","data transformation","ERS1216062 (OTU)","data item"
"MBSMPL0020-6-824","ERS1216062 (Extract)","DNA extract","dna sequencing","ERS1216062 (Assay)","Assay"
"MBSMPL0020-6-824","MBSMPL0020-6-824","sample from organism","dna extraction","ERS1216062 (Extract)","DNA extract"
"MBSMPL0020-6-825","ERS1216063 (Assay)","Assay","data transformation","ERS1216063 (OTU)","data item"
"MBSMPL0020-6-825","ERS1216063 (Extract)","DNA extract","dna sequencing","ERS1216063 (Assay)","Assay"
"MBSMPL0020-6-825","MBSMPL0020-6-825","sample from organism","dna extraction","ERS1216063 (Extract)","DNA extract"
"MBSMPL0020-6-826","ERS1216064 (Assay)","Assay","data transformation","ERS1216064 (OTU)","data item"
"MBSMPL0020-6-826","ERS1216064 (Extract)","DNA extract","dna sequencing","ERS1216064 (Assay)","Assay"
"MBSMPL0020-6-826","MBSMPL0020-6-826","sample from organism","dna extraction","ERS1216064 (Extract)","DNA extract"
"MBSMPL0020-6-827","ERS1216065 (Assay)","Assay","data transformation","ERS1216065 (OTU)","data item"
"MBSMPL0020-6-827","ERS1216065 (Extract)","DNA extract","dna sequencing","ERS1216065 (Assay)","Assay"
"MBSMPL0020-6-827","MBSMPL0020-6-827","sample from organism","dna extraction","ERS1216065 (Extract)","DNA extract"
"MBSMPL0020-6-828","ERS1215739 (Assay)","Assay","data transformation","ERS1215739 (OTU)","data item"
"MBSMPL0020-6-828","ERS1215739 (Extract)","DNA extract","dna sequencing","ERS1215739 (Assay)","Assay"
"MBSMPL0020-6-828","MBSMPL0020-6-828","sample from organism","dna extraction","ERS1215739 (Extract)","DNA extract"
"MBSMPL0020-6-829","ERS1215740 (Assay)","Assay","data transformation","ERS1215740 (OTU)","data item"
"MBSMPL0020-6-829","ERS1215740 (Extract)","DNA extract","dna sequencing","ERS1215740 (Assay)","Assay"
"MBSMPL0020-6-829","MBSMPL0020-6-829","sample from organism","dna extraction","ERS1215740 (Extract)","DNA extract"
"MBSMPL0020-6-83","ERS1212563 (Assay)","Assay","data transformation","ERS1212563 (OTU)","data item"
"MBSMPL0020-6-83","ERS1212563 (Extract)","DNA extract","dna sequencing","ERS1212563 (Assay)","Assay"
"MBSMPL0020-6-83","MBSMPL0020-6-83","sample from organism","dna extraction","ERS1212563 (Extract)","DNA extract"
"MBSMPL0020-6-830","ERS1215741 (Assay)","Assay","data transformation","ERS1215741 (OTU)","data item"
"MBSMPL0020-6-830","ERS1215741 (Extract)","DNA extract","dna sequencing","ERS1215741 (Assay)","Assay"
"MBSMPL0020-6-830","MBSMPL0020-6-830","sample from organism","dna extraction","ERS1215741 (Extract)","DNA extract"
"MBSMPL0020-6-831","ERS1216066 (Assay)","Assay","data transformation","ERS1216066 (OTU)","data item"
"MBSMPL0020-6-831","ERS1216066 (Extract)","DNA extract","dna sequencing","ERS1216066 (Assay)","Assay"
"MBSMPL0020-6-831","MBSMPL0020-6-831","sample from organism","dna extraction","ERS1216066 (Extract)","DNA extract"
"MBSMPL0020-6-832","ERS1216067 (Assay)","Assay","data transformation","ERS1216067 (OTU)","data item"
"MBSMPL0020-6-832","ERS1216067 (Extract)","DNA extract","dna sequencing","ERS1216067 (Assay)","Assay"
"MBSMPL0020-6-832","MBSMPL0020-6-832","sample from organism","dna extraction","ERS1216067 (Extract)","DNA extract"
"MBSMPL0020-6-833","ERS1215742 (Assay)","Assay","data transformation","ERS1215742 (OTU)","data item"
"MBSMPL0020-6-833","ERS1215742 (Extract)","DNA extract","dna sequencing","ERS1215742 (Assay)","Assay"
"MBSMPL0020-6-833","MBSMPL0020-6-833","sample from organism","dna extraction","ERS1215742 (Extract)","DNA extract"
"MBSMPL0020-6-834","ERS1216068 (Assay)","Assay","data transformation","ERS1216068 (OTU)","data item"
"MBSMPL0020-6-834","ERS1216068 (Extract)","DNA extract","dna sequencing","ERS1216068 (Assay)","Assay"
"MBSMPL0020-6-834","MBSMPL0020-6-834","sample from organism","dna extraction","ERS1216068 (Extract)","DNA extract"
"MBSMPL0020-6-835","ERS1216069 (Assay)","Assay","data transformation","ERS1216069 (OTU)","data item"
